Layer Title, Color, Specimen ID,
Layer 1, Blue,951002_A.1.trans,
Mode, Integration Time, Boxcar Width, Scans to Average
Transmittance,350 ms,10,3
Wavelength, Raw Spectrometer Data, Calibrated and Averaged Data,
345.43265,1171.438125,0%,
345.6488616,1213.080156,100%,
345.8650625,1195.331094,100%,
346.0812525,2195.4225,100%,
346.2974318,2198.835781,100%,
346.5136003,2536.067969,0%,
346.7297579,2171.529531,60.56%,
346.9459048,2036.363594,88.89%,
347.1620409,1970.145938,100%,
347.3781662,2043.190156,100%,
347.5942807,2032.820283,0%,
347.8103844,2086.425052,100%,
348.0264773,2123.093445,100%,
348.2425594,2162.980074,0%,
348.4586306,2159.956882,0%,
348.6746911,2161.647269,0%,
348.8907407,2145.913668,0%,
349.1067796,2155.275811,0%,
349.3228076,2179.396332,0%,
349.5388247,2191.521607,0%,
349.7548311,2193.797128,0%,
349.9708266,2199.550945,0%,
350.1868113,2212.131324,0%,
350.4027852,2227.637374,0%,
350.6187482,2217.625082,0%,
350.8347004,2207.87285,0%,
351.0506418,2214.73192,0%,
351.2665723,2212.683951,0%,
351.482492,2217.234993,0%,
351.6984008,2213.041533,0%,
351.9142988,2213.171563,0%,
352.130186,2222.208631,0%,
352.3460623,2226.304568,0%,
352.5619277,2251.010223,0%,
352.7777823,2258.226875,0%,
352.993626,2258.16186,0%,
353.2094589,2278.316473,0%,
353.4252808,2286.670885,100%,
353.641092,2282.67247,100%,
353.8568922,2251.920432,0%,
354.0726816,2268.044122,100%,
354.2884601,2267.979107,100%,
354.5042278,2273.440357,100%,
354.7199845,2265.963646,100%,
354.9357304,2248.312106,100%,
355.1514654,2257.251652,100%,
355.3671895,2268.434211,100%,
355.5829028,2266.776332,100%,
355.7986051,2274.643132,100%,
356.0142966,2275.065729,100%,
356.2299771,2286.215781,100%,
356.4456468,2282.087336,100%,
356.6613056,2292.489717,100%,
356.8769534,2289.206466,100%,
357.0925904,2278.381488,100%,
357.3082164,2283.485156,100%,
357.5238316,2282.737485,100%,
357.7394358,2256.016369,100%,
357.9550291,2246.166615,100%,
358.1706116,2241.875632,100%,
358.386183,2268.434211,100%,
358.6017436,2251.400313,100%,
358.8172933,2252.343028,100%,
359.032832,2258.584457,100%,
359.2483598,2245.776525,100%,
359.4638767,2255.983862,100%,
359.6793826,2260.924993,100%,
359.8948776,2257.186637,100%,
360.1103617,2256.666518,100%,
360.3258349,2254.22846,100%,
360.5412971,2244.183661,100%,
360.7567483,2237.617158,100%,
360.9721886,2230.693073,100%,
361.187618,2222.46869,91.12%,
361.4030364,2208.360461,82.80%,
361.6184439,2220.550751,72.67%,
361.8338404,2220.713289,54.68%,
362.0492259,2228.580089,44.62%,
362.2646005,2232.25343,48.15%,
362.4799642,2229.880387,35.84%,
362.6953168,2242.200707,38.21%,
362.9106585,2239.437574,45.80%,
363.1259893,2238.819933,42.08%,
363.3413091,2250.132522,40.02%,
363.5566179,2250.29506,29.39%,
363.7719157,2265.248482,27.44%,
363.9872025,2245.97157,21.41%,
364.2024784,2247.889509,15.34%,
364.4177433,2260.599918,12.15%,
364.6329972,2279.064144,12.23%,
364.8482401,2284.102798,9.69%,
365.063472,2288.913899,8.45%,
365.2786929,2293.172374,4.27%,
365.4939029,2306.792991,5.29%,
365.7091018,2296.780699,8.53%,
365.9242898,2307.735707,11.08%,
366.1394667,2286.898438,11.19%,
366.3546327,2279.194174,8.40%,
366.5697876,2298.243534,7.98%,
366.7849315,2301.624308,5.71%,
367.0000645,2303.997351,4.90%,
367.2151864,2285.013006,1.63%,
367.4302973,2267.55651,0%,
367.6453972,2261.867708,0%,
367.860486,2247.401897,0%,
368.0755639,2252.017954,0%,
368.2906307,2253.220729,0%,
368.5056865,2260.729948,0%,
368.7207312,2269.051853,0%,
368.935765,2258.03183,0%,
369.1507877,2229.165223,0%,
369.3657993,2220.778304,0%,
369.5808,2230.107939,0%,
369.7957896,2212.683951,0%,
370.0107681,2207.060164,0%,
370.2257356,2213.366607,0%,
370.4406921,2216.747381,0%,
370.6556375,2230.530536,0%,
370.8705718,2249.027269,0%,
371.0854951,2229.750357,0%,
371.3004074,2249.644911,0%,
371.5153086,2258.324397,0%,
371.7301987,2266.906362,0%,
371.9450778,2275.910923,0%,
372.1599458,2272.107552,0%,
372.3748027,2290.831838,0%,
372.5896486,2273.342835,0%,
372.8044834,2262.615379,0%,
373.0193071,2277.016176,0%,
373.2341197,2255.36622,0.72%,
373.4489213,2260.892485,2.46%,
373.6637118,2273.212805,3.12%,
373.8784912,2258.389412,1.07%,
374.0932595,2252.83064,0.30%,
374.3080167,2265.118452,0.49%,
374.5227628,2263.005469,0.78%,
374.7374979,2270.449673,0.26%,
374.9522218,2267.654033,0.75%,
375.1669347,2258.064338,0%,
375.3816364,2235.699219,0%,
375.5963271,2244.996347,0%,
375.8110066,2216.032217,0%,
376.025675,2210.375923,0%,
376.2403324,2209.368192,0%,
376.4549786,2222.533705,0%,
376.6696137,2249.027269,0%,
376.8842377,2236.219338,0%,
377.0988505,2244.476228,0%,
377.3134523,2233.65125,0%,
377.5280429,2227.279792,0%,
377.7426224,2231.440744,0%,
377.9571908,2221.818542,0%,
378.171748,2221.233408,0%,
378.3862941,2244.931332,0%,
378.6008291,2240.185246,0%,
378.8153529,2236.44689,0%,
379.0298656,2243.17593,0%,
379.2443672,2213.139055,0%,
379.4588576,2216.779888,0%,
379.6733368,2221.038363,0%,
379.887805,2240.412798,0%,
380.1022619,2231.11567,0%,
380.3167077,2244.151153,0%,
380.5311424,2235.894263,0%,
380.7455659,2237.682173,0%,
380.9599782,2227.377314,0%,
381.1743794,2202.444107,0%,
381.3887694,2195.942619,0%,
381.6031483,2193.829635,0%,
381.8175159,2202.931719,0%,
382.0318725,2195.780082,0%,
382.2462178,2205.564821,0%,
382.4605519,2213.821711,0%,
382.6748749,2219.185439,0%,
382.8891867,2207.222701,0%,
383.1034873,2207.450253,0%,
383.3177767,2199.680975,0%,
383.532055,2190.156295,0%,
383.746322,2203.80942,0%,
383.9605779,2198.608229,0%,
384.1748226,2198.608229,0%,
384.389056,2180.43657,0%,
384.6032783,2180.599107,0%,
384.8174893,2171.854606,0%,
385.0316892,2179.16878,0%,
385.2458779,2172.43974,0%,
385.4600553,2163.142612,0%,
385.6742215,2177.933497,0%,
385.8883765,2190.286324,0%,
386.1025204,2186.190387,0%,
386.3166529,2181.379286,0%,
386.5307743,2182.452031,0%,
386.7448844,2170.131711,0%,
386.9589834,2179.428839,0%,
387.1730711,2174.195141,0%,
387.3871475,2186.580476,0%,
387.6012127,2193.862143,0%,
387.8152667,2198.120618,0%,
388.0293095,2204.849658,0%,
388.243341,2211.416161,0%,
388.4573613,2212.521414,0%,
388.6713703,2209.205655,0%,
388.8853681,2231.895848,0%,
389.0993547,2229.977909,0%,
389.31333,2226.142031,0%,
389.527294,2222.923795,0%,
389.7412468,2238.722411,0%,
389.9551883,2241.420528,0%,
390.1691186,2317.325402,0%,
390.3830376,2307.44314,0%,
390.5969453,2291.221927,0%,
390.8108418,2309.036004,0%,
391.024727,2311.051466,0%,
391.2386009,2316.382686,0%,
391.4524636,2297.105774,0%,
391.666315,2309.588631,0%,
391.8801551,2285.33808,0%,
392.0939839,2285.72817,0%,
392.3078014,2288.458795,0%,
