Layer Title, Color, Specimen ID,
Layer 1, Blue, 2011-0034_A.5.trans,
Mode, Integration Time, Boxcar Width, Scans to Average
Transmittance,350 ms,10,3
Wavelength, Raw Spectrometer Data, Calibrated and Averaged Data,
345.43265,1161.198281,0%,
345.6488616,1157.102344,0%,
345.8650625,1191.235156,100%,
346.0812525,2145.588594,0%,
346.2974318,2203.614375,100%,
346.5136003,2479.4075,3.13%,
346.7297579,2204.979688,100%,
346.9459048,2012.470625,0%,
347.1620409,2001.548125,100%,
347.3781662,2042.5075,100%,
347.5942807,2012.470625,0%,
347.8103844,2066.335454,100%,
348.0264773,2108.367574,100%,
348.2425594,2150.887307,0%,
348.4586306,2150.659754,0%,
348.6746911,2151.569963,0%,
348.8907407,2138.404449,0%,
349.1067796,2144.288296,0%,
349.3228076,2167.043504,0%,
349.5388247,2177.478393,0%,
349.7548311,2179.948958,0%,
349.9708266,2186.320417,0%,
350.1868113,2199.290885,0%,
350.4027852,2213.269085,0%,
350.6187482,2207.710313,0%,
350.8347004,2199.811004,0%,
351.0506418,2205.109717,0%,
351.2665723,2205.889896,0%,
351.482492,2212.488906,0%,
351.6984008,2210.375923,0%,
351.9142988,2215.479591,0%,
352.130186,2223.931525,0%,
352.3460623,2227.214777,0%,
352.5619277,2248.832225,0%,
352.7777823,2252.765625,0%,
352.993626,2253.675833,0%,
353.2094589,2274.968207,0%,
353.4252808,2283.030052,100%,
353.641092,2280.201905,100%,
353.8568922,2254.943624,0%,
354.0726816,2269.051853,100%,
354.2884601,2270.709732,100%,
354.5042278,2275.553341,100%,
354.7199845,2267.361466,100%,
354.9357304,2250.555119,100%,
355.1514654,2256.536488,100%,
355.3671895,2264.435796,100%,
355.5829028,2262.35532,100%,
355.7986051,2266.28872,100%,
356.0142966,2267.361466,100%,
356.2299771,2275.94343,100%,
356.4456468,2268.856808,100%,
356.6613056,2281.014591,100%,
356.8769534,2278.121429,100%,
357.0925904,2265.02093,100%,
357.3082164,2269.441942,100%,
357.5238316,2267.166421,100%,
357.7394358,2240.607842,100%,
357.9550291,2227.832418,100%,
358.1706116,2222.208631,100%,
358.386183,2247.857001,98.74%,
358.6017436,2234.854025,100%,
358.8172933,2230.72558,100%,
359.032832,2236.609427,95.42%,
359.2483598,2225.849464,100%,
359.4638767,2240.055216,100%,
359.6793826,2243.17593,80.05%,
359.8948776,2242.265722,83.31%,
360.1103617,2247.141838,100%,
360.3258349,2247.174345,96.16%,
360.5412971,2236.414382,95.98%,
360.7567483,2230.758088,83.76%,
360.9721886,2225.26433,86.99%,
361.187618,2213.236577,59.21%,
361.4030364,2198.640737,50.05%,
