Layer Title, Color, Specimen ID,
Layer 1, Blue, 200081_C.1.refl,
Mode, Integration Time, Boxcar Width, Scans to Average
Reflectance,350 ms,10,3
Wavelength, Raw Spectrometer Data, Calibrated and Averaged Data,
345.43265,1243.799688,100%,
345.6488616,1208.984219,44.62%,
345.8650625,1204.205625,67.65%,
346.0812525,2209.075625,100%,
346.2974318,2265.736094,0%,
346.5136003,2565.422188,0%,
346.7297579,2254.813594,0%,
346.9459048,2018.614531,0%,
347.1620409,2021.345156,100%,
347.3781662,2110.090469,100%,
347.5942807,2075.437537,100%,
347.8103844,2126.149144,94.95%,
348.0264773,2167.953713,83.88%,
348.2425594,2210.733504,72.68%,
348.4586306,2209.790789,68.60%,
348.6746911,2212.878996,59.24%,
348.8907407,2195.877604,49.79%,
349.1067796,2204.784643,48.08%,
349.3228076,2230.530536,47.59%,
349.5388247,2244.476228,46.03%,
349.7548311,2245.581481,40.13%,
349.9708266,2254.09843,34.42%,
350.1868113,2267.036391,28.75%,
350.4027852,2283.972768,28.14%,
350.6187482,2277.893876,27.79%,
350.8347004,2268.271674,27.55%,
351.0506418,2277.308743,27.39%,
351.2665723,2276.235997,27.68%,
351.482492,2278.8691,26.16%,
351.6984008,2282.087336,33.50%,
351.9142988,2283.257604,31.57%,
352.130186,2289.336496,30.10%,
352.3460623,2296.195565,31.00%,
352.5619277,2314.757314,27.39%,
352.7777823,2320.90122,29.27%,
352.993626,2322.461577,28.20%,
353.2094589,2343.981503,30.10%,
353.4252808,2358.642359,34.27%,
353.641092,2356.366838,33.55%,
353.8568922,2332.21381,35.54%,
354.0726816,2344.859204,32.61%,
354.2884601,2344.27407,31.61%,
354.5042278,2343.168817,31.01%,
354.7199845,2338.325208,32.29%,
354.9357304,2320.90122,31.13%,
355.1514654,2322.754144,27.36%,
355.3671895,2334.034226,26.20%,
355.5829028,2329.873274,23.16%,
355.7986051,2334.521838,22.87%,
356.0142966,2336.894881,23.01%,
356.2299771,2342.258609,17.11%,
356.4456468,2336.082195,15.60%,
356.6613056,2347.524814,17.96%,
356.8769534,2343.298847,17.15%,
357.0925904,2334.456823,18.16%,
357.3082164,2338.81282,16.91%,
357.5238316,2340.243147,19.66%,
357.7394358,2310.953943,16.15%,
357.9550291,2296.975744,13.90%,
358.1706116,2291.547001,11.48%,
358.386183,2312.156719,8.22%,
358.6017436,2295.285357,7.38%,
358.8172933,2294.830253,5.60%,
359.032832,2302.794576,7.32%,
359.2483598,2289.694077,6.47%,
359.4638767,2300.226488,5.84%,
359.6793826,2307.833229,6.11%,
359.8948776,2308.5809,5.96%,
360.1103617,2312.319256,7.98%,
360.3258349,2315.862567,8.85%,
360.5412971,2303.37971,7.55%,
360.7567483,2302.11192,9.39%,
360.9721886,2294.667716,8.68%,
361.187618,2285.565632,7.49%,
361.4030364,2273.992984,8.08%,
361.6184439,2291.807061,8.50%,
361.8338404,2293.85503,7.88%,
362.0492259,2300.356518,6.79%,
362.2646005,2303.639769,6.87%,
362.4799642,2302.794576,6.27%,
362.6953168,2314.464747,6.44%,
362.9106585,2313.03442,6.83%,
363.1259893,2318.950774,7.71%,
363.3413091,2331.95375,7.50%,
363.5566179,2338.195179,7.06%,
363.7719157,2353.733735,7.08%,
363.9872025,2335.789628,6.66%,
364.2024784,2341.836012,6.75%,
364.4177433,2353.66872,6.35%,
364.6329972,2371.190231,5.79%,
364.8482401,2374.896079,5.21%,
365.063472,2383.998162,5.24%,
365.2786929,2386.923832,4.70%,
365.4939029,2400.706987,4.50%,
365.7091018,2392.515112,4.38%,
365.9242898,2402.267344,4.30%,
366.1394667,2383.120461,4.15%,
366.3546327,2378.796972,4.20%,
366.5697876,2402.137314,4.20%,
366.7849315,2406.525818,4.22%,
367.0000645,2411.596979,4.10%,
367.2151864,2396.448512,3.97%,
367.4302973,2384.03067,3.86%,
367.6453972,2376.586466,3.67%,
367.860486,2366.769219,3.83%,
368.0755639,2374.668527,4.02%,
368.2906307,2376.879033,3.88%,
368.5056865,2386.143653,3.95%,
368.7207312,2395.863378,3.79%,
368.935765,2385.135923,3.80%,
369.1507877,2358.512329,3.83%,
369.3657993,2350.515499,3.90%,
369.5808,2362.965848,4.00%,
369.7957896,2349.280216,4.17%,
370.0107681,2347.362277,4.19%,
370.2257356,2355.716689,4.00%,
370.4406921,2360.917879,3.89%,
370.6556375,2374.701034,3.92%,
370.8705718,2393.522842,3.82%,
371.0854951,2371.612827,3.82%,
371.3004074,2394.69311,3.82%,
371.5153086,2403.145045,3.85%,
371.7301987,2409.614025,3.73%,
371.9450778,2416.213036,3.69%,
372.1599458,2409.126414,3.57%,
372.3748027,2429.541086,3.61%,
372.5896486,2410.036622,3.51%,
372.8044834,2398.236421,3.50%,
373.0193071,2409.906592,3.44%,
373.2341197,2388.029085,3.50%,
373.4489213,2394.303021,3.59%,
373.6637118,2406.298266,3.55%,
373.8784912,2391.182307,3.47%,
374.0932595,2384.615804,3.37%,
374.3080167,2395.538304,3.23%,
374.5227628,2393.490335,3.24%,
374.7374979,2402.592418,3.43%,
374.9522218,2402.234836,3.48%,
375.1669347,2393.652872,3.43%,
