Layer Title, Color, Specimen ID,
Layer 1, Blue, 200081_C.1.trans,
Mode, Integration Time, Boxcar Width, Scans to Average
Transmittance,350 ms,10,3
Wavelength, Raw Spectrometer Data, Calibrated and Averaged Data,
345.43265,1216.493438,100%,
345.6488616,1181.677969,32.00%,
345.8650625,1149.593125,0%,
346.0812525,2149.001875,55.56%,
346.2974318,2173.5775,100%,
346.5136003,2477.359531,12.50%,
346.7297579,2207.710313,100%,
346.9459048,2006.326719,0%,
347.1620409,1946.935625,100%,
347.3781662,2038.411563,100%,
347.5942807,2013.120774,0%,
347.8103844,2062.987188,100%,
348.0264773,2102.158653,100%,
348.2425594,2144.028237,0%,
348.4586306,2140.94003,0%,
348.6746911,2144.840923,0%,
348.8907407,2131.057768,0%,
349.1067796,2134.861138,0%,
349.3228076,2157.648854,0%,
349.5388247,2172.212188,0%,
349.7548311,2171.724576,0%,
349.9708266,2179.688899,0%,
350.1868113,2189.766205,13.56%,
350.4027852,2204.94718,21.00%,
350.6187482,2198.153125,3.68%,
350.8347004,2186.808028,10.22%,
351.0506418,2191.164025,3.65%,
351.2665723,2190.481369,0%,
351.482492,2191.651637,38.52%,
351.6984008,2188.986027,70.95%,
351.9142988,2188.56343,67.29%,
352.130186,2195.617545,100%,
352.3460623,2196.95035,100%,
352.5619277,2217.690097,100%,
352.7777823,2221.46096,100%,
352.993626,2223.671466,100%,
353.2094589,2245.906555,100%,
353.4252808,2255.333713,0%,
353.641092,2251.985446,0%,
353.8568922,2224.874241,100%,
354.0726816,2237.747188,0%,
354.2884601,2238.267307,0%,
354.5042278,2241.420528,13.30%,
354.7199845,2233.163638,19.91%,
354.9357304,2213.041533,6.57%,
355.1514654,2217.300007,0%,
355.3671895,2230.433013,0.42%,
355.5829028,2228.482567,0%,
355.7986051,2231.733311,0%,
356.0142966,2237.194561,0%,
356.2299771,2248.799717,21.27%,
356.4456468,2242.265722,2.94%,
356.6613056,2250.29506,6.39%,
356.8769534,2248.669688,22.51%,
357.0925904,2236.18683,5.31%,
357.3082164,2242.558289,15.21%,
357.5238316,2240.900409,13.76%,
357.7394358,2210.180878,0%,
357.9550291,2195.389993,0%,
358.1706116,2194.967396,0%,
358.386183,2220.453229,0%,
358.6017436,2206.60506,0%,
358.8172933,2206.442522,0%,
359.032832,2210.66849,0%,
359.2483598,2197.633006,0%,
359.4638767,2209.498222,0%,
359.6793826,2218.925379,0%,
359.8948776,2214.406845,0%,
360.1103617,2218.242723,0%,
360.3258349,2212.911503,0%,
360.5412971,2199.973542,0%,
360.7567483,2197.275424,0%,
360.9721886,2193.569576,0%,
361.187618,2188.303371,0%,
361.4030364,2174.552723,0%,
361.6184439,2190.058772,0%,
361.8338404,2192.009219,0%,
362.0492259,2197.95808,0%,
362.2646005,2200.103571,0%,
362.4799642,2202.119033,0%,
362.6953168,2215.479591,0%,
362.9106585,2208.425476,0%,
363.1259893,2206.995149,0%,
363.3413091,2214.764427,0%,
363.5566179,2217.982664,0%,
363.7719157,2231.310714,0%,
363.9872025,2212.976518,0%,
364.2024784,2215.934695,0%,
364.4177433,2227.897433,0%,
364.6329972,2242.525781,0%,
364.8482401,2256.536488,0%,
365.063472,2265.215975,0%,
365.2786929,2269.962061,0%,
365.4939029,2283.810231,0%,
365.7091018,2274.480595,0%,
365.9242898,2283.582679,0%,
366.1394667,2262.907946,0%,
366.3546327,2255.561265,0%,
366.5697876,2277.178713,0%,
366.7849315,2279.194174,0%,
367.0000645,2282.022321,0%,
367.2151864,2259.884754,0%,
367.4302973,2243.566019,0%,
367.6453972,2239.665126,0%,
367.860486,2232.578504,0%,
368.0755639,2237.84471,0%,
368.2906307,2243.761064,0%,
368.5056865,2252.993177,0%,
368.7207312,2260.794963,0%,
368.935765,2250.002493,0%,
369.1507877,2220.810811,0%,
369.3657993,2208.718043,0%,
369.5808,2214.211801,0%,
369.7957896,2193.081964,0%,
370.0107681,2185.052626,0%,
370.2257356,2191.424085,0%,
370.4406921,2196.82032,0%,
370.6556375,2209.563237,0%,
370.8705718,2228.05997,0%,
371.0854951,2206.019926,0%,
371.3004074,2228.45006,0%,
371.5153086,2237.129546,0%,
371.7301987,2247.824494,0%,
371.9450778,2258.584457,0%,
372.1599458,2252.212999,0%,
372.3748027,2268.986838,0%,
372.5896486,2249.124792,0%,
372.8044834,2234.951548,0%,
373.0193071,2248.50715,0%,
373.2341197,2223.216362,0%,
373.4489213,2224.776719,0%,
373.6637118,2239.405067,0%,
373.8784912,2225.589405,0%,
374.0932595,2218.66532,0%,
374.3080167,2235.536682,0%,
374.5227628,2234.008832,0%,
374.7374979,2242.460766,0%,
374.9522218,2242.655811,0%,
375.1669347,2234.171369,0%,
375.3816364,2214.47186,0%,
375.5963271,2226.467106,0%,
375.8110066,2198.185632,0%,
376.025675,2194.772351,0%,
376.2403324,2193.992173,0%,
376.4549786,2205.174732,0%,
376.6696137,2231.863341,0%,
376.8842377,2219.347976,0%,
377.0988505,2233.716265,0%,
377.3134523,2224.906749,0%,
377.5280429,2216.617351,0%,
377.7426224,2218.567798,0%,
377.9571908,2213.07404,0%,
378.171748,2211.383653,0%,
378.3862941,2235.374144,0%,
378.6008291,2231.765818,0%,
378.8153529,2226.597135,0%,
379.0298656,2231.538266,0%,
379.2443672,2201.14381,0%,
379.4588576,2202.736674,0%,
379.6733368,2205.824881,0%,
379.887805,2218.860365,0%,
380.1022619,2209.01061,0%,
380.3167077,2220.680781,0%,
380.5311424,2210.766012,0%,
380.7455659,2212.261354,0%,
380.9599782,2202.509122,0%,
381.1743794,2178.161049,0%,
381.3887694,2173.44747,0%,
381.6031483,2168.083743,0%,
381.8175159,2180.989196,0%,
382.0318725,2176.763229,0%,
382.2462178,2191.456592,0%,
382.4605519,2199.323393,0%,
382.6748749,2202.346585,0%,
382.8891867,2190.253817,0%,
383.1034873,2192.171756,0%,
383.3177767,2180.631615,0%,
383.532055,2173.284933,0%,
383.746322,2189.376116,0%,
383.9605779,2185.345193,0%,
384.1748226,2187.718237,0%,
384.389056,2173.544993,0%,
384.6032783,2171.919621,0%,
384.8174893,2166.5884,0%,
385.0316892,2175.365409,0%,
385.2458779,2171.236964,0%,
385.4600553,2166.425863,0%,
385.6742215,2179.16878,0%,
385.8883765,2190.416354,0%,
386.1025204,2190.611399,0%,
386.3166529,2183.069673,0%,
386.5307743,2179.558869,0%,
386.7448844,2164.605446,0%,
386.9589834,2175.332902,0%,
387.1730711,2172.829829,0%,
387.3871475,2182.126957,0%,
387.6012127,2190.903966,0%,
387.8152667,2199.290885,0%,
388.0293095,2208.457984,0%,
388.243341,2212.651443,0%,
388.4573613,2211.773743,0%,
388.6713703,2207.222701,0%,
388.8853681,2230.953132,0%,
389.0993547,2232.25343,0%,
389.31333,2223.118839,0%,
389.527294,2219.055409,0%,
389.7412468,2231.993371,0%,
389.9551883,2234.236384,0%,
390.1691186,2314.04215,0%,
390.3830376,2304.322426,0%,
390.5969453,2287.223512,0%,
390.8108418,2300.45404,0%,
391.024727,2304.452455,0%,
391.2386009,2317.195372,0%,
391.4524636,2297.398341,0%,
391.666315,2310.011228,0%,
391.8801551,2288.00369,0%,
392.0939839,2284.167813,0%,
392.3078014,2286.345811,0%,
392.5216077,2289.564048,0%,
392.7354027,2283.257604,0%,
392.9491864,2277.016176,0%,
393.1629587,2275.520833,0%,
393.3767198,2262.127768,0%,
393.5904696,2252.050461,0%,
393.8042081,2265.996153,0%,
394.0179353,2253.090699,0%,
394.2316512,2244.346198,0%,
394.4453558,2253.058192,0%,
394.6590491,2161.972344,0%,
394.8727311,2170.814368,0%,
395.0864017,2188.986027,0%,
395.300061,2183.654807,0%,
395.5137091,2199.648467,0%,
395.7273458,2187.100595,0%,
395.9409712,2190.383847,0%,
396.1545852,2198.803274,0%,
396.3681879,2213.236577,0%,
396.5817793,2217.430037,0%,
396.7953594,2221.005856,0%,
397.0089281,2209.108132,0%,
397.2224855,2224.744211,0%,
397.4360316,2224.191585,0%,
397.6495663,2219.835588,0%,
397.8630897,2218.600305,0%,
398.0766017,2223.86651,0%,
398.2901024,2209.335685,0%,
398.5035917,2223.183854,0%,
398.7170697,2224.289107,0%,
398.9305363,2222.826272,0%,
399.1439916,2232.25343,0%,
399.3574355,2217.462545,0%,
399.5708681,2226.402091,0%,
399.7842893,2219.185439,0%,
399.9976991,2192.75689,0%,
400.2110975,2178.973735,0%,
400.4244846,2176.308125,0%,
400.6378603,2161.12715,0%,
400.8512246,2159.436763,0%,
401.0645776,2151.277396,0%,
401.2779192,2155.470856,0%,
401.4912493,2151.7325,0%,
401.7045681,2140.647463,0%,
401.9178756,2155.178289,0%,
402.1311716,2146.726354,0%,
402.3444562,2139.964807,0%,
402.5577295,2139.737254,0%,
402.7709913,2147.213966,0%,
402.9842418,2155.698408,0%,
403.1974808,2152.610201,0%,
403.4107085,2140.127344,0%,
403.6239247,2130.375112,0%,
403.8371295,2151.7325,0%,
404.0503229,2141.752716,0%,
404.2635049,2157.356287,0%,
404.4766755,2164.05282,0%,
404.6898347,2191.4891,0%,
404.9029825,2200.233601,0%,
405.1161188,2200.493661,0%,
405.3292437,2193.764621,0%,
405.5423572,2207.970372,0%,
405.7554592,2208.197924,0%,
405.9685499,2204.589598,0%,
406.1816291,2196.625275,0%,
406.3946968,2181.151734,0%,
406.6077531,2202.249063,0%,
406.820798,2208.653028,0%,
407.0338314,2209.303177,0%,
407.2468534,2213.691682,0%,
407.459864,2196.82032,0%,
407.672863,2195.032411,0%,
407.8858507,2207.905357,0%,
408.0988269,2216.812396,0%,
408.3117916,2196.300201,0%,
408.5247449,2188.108326,0%,
408.7376867,2172.114665,0%,
408.950617,2179.916451,0%,
409.1635359,2159.274226,0%,
409.3764433,2163.142612,0%,
409.5893392,2155.080766,0%,
409.8022237,2159.469271,0%,
410.0150967,2144.613371,0%,
410.2279582,2122.053207,0%,
410.4408082,2121.598103,0%,
410.6536468,2133.495826,0%,
410.8664739,2140.484926,0%,
411.0792894,2133.918423,0%,
411.2920935,2141.850238,0%,
411.5048861,2141.785223,0%,
411.7176672,2143.280565,0%,
411.9304369,2146.433787,0%,
412.143195,2152.415156,0%,
412.3559416,2141.265104,0%,
