Layer Title, Color, Specimen ID
Layer 1, Blue, helang.1.refl

Mode, Integration Time, Boxcar Width, Scans to Average
Reflectance,350 ms,10,3

Wavelength, Raw Spectrometer Data, Calibrated and Averaged Data
345.43265,1196.69640625,100%
345.648861619574,1192.60046875,81.5384615384615%
345.86506245675,1187.13921875,0%
346.081252509212,2219.998125,80%
346.297431774643,2266.41875,0%
346.513600250726,2531.97203125,100%
346.729757935144,2258.226875,0%
346.945904825581,2118.28234375,100%
347.162040919719,1963.319375,0%
347.378166215243,2125.7915625,100%
347.594280709834,2065.10017113095,90.7949790794954%
347.810384401177,2119.74517857143,65.6760772659735%
348.026477286954,2160.34697172619,58.223684210526%
348.242559364849,2201.85897321429,46.8809073724005%
348.458630632545,2200.20109375,45.2022204599527%
348.674691087724,2203.54936011905,40.3681788297178%
348.890740728071,2191.13151785714,40.9667673716008%
349.106779551268,2197.11288690476,34.5203905801258%
349.322807554999,2216.19475446429,24.5026178010466%
349.538824736946,2230.88811755952,25.2730883813304%
349.754831094793,2232.96859375,22.5937641211016%
349.970826626224,2242.6558110119,20.1298701298705%
350.186811328921,2257.77177083333,18.1750741839756%
350.402785200567,2274.54561011905,17.9747722494751%
350.618748238846,2267.84907738095,17.6063303659744%
350.83470044144,2258.55194940476,18.404157749923%
351.050641806034,2263.85066220238,15.4179924790281%
351.26657233031,2259.23460565476,12.7251930225905%
351.482492011951,2268.40170386905,17.2394678492241%
351.698400848641,2271.78247767857,24.9256555825904%
351.914298838063,2272.66017857143,22.7909482758615%
352.1301859779,2281.37217261905,23.5748534896112%
352.346062265834,2286.70339285714,23.2644409114996%
352.56192769955,2311.4740625,24.7586746673624%
352.777782276731,2318.23561011905,27.1579489822212%
352.993625995059,2321.03125,27.0694087403596%
353.209458852218,2339.36544642857,26.396866840731%
353.425280845892,2347.97991815476,26.1075161772027%
353.641091973762,2346.61460565476,26.5277452587217%
353.856892233513,2322.00647321429,28.0467445742902%
354.072681622828,2338.39022321429,27.8832463217846%
354.288460139389,2337.15494047619,26.4761012183696%
354.50422778088,2335.56207589286,25.4790631653656%
354.719984544985,2323.98942708333,21.7991432651117%
354.935730429386,2307.28060267857,21.2960788917589%
355.151465431766,2311.4740625,19.3234476367006%
355.367189549809,2320.02351934524,16.3781321184509%
355.582902781198,2318.52817708333,15.2962378914168%
355.798605123616,2323.79438244048,15.3583617747436%
356.014296574747,2323.01420386905,13.1736526946108%
356.229977132273,2329.0930952381,7.78263872898919%
356.445646793877,2326.75255952381,9.17841952093177%
356.661305557243,2336.21222470238,10.3478451104788%
356.876953420055,2331.79121279762,9.49394463667814%
357.092590379994,2320.64116071429,9.14297836232494%
357.308216434746,2323.66435267857,6.86084142394774%
357.523831581991,2322.9491889881,8.20236813778243%
357.739435819414,2296.61816220238,6.77714042914827%
357.955029144699,2283.45264880952,5.12550094916699%
358.170611555527,2277.50378720238,2.36386661038415%
358.386183049583,2303.99735119048,3.17396544797128%
358.601743624549,2288.36127232143,3.15226011102305%
358.817293278109,2287.15849702381,0.912698412698609%
359.032832007946,2294.5376860119,2.5535110777317%
359.248359811743,2283.48515625,3.03792917490588%
359.463876687183,2296.22807291667,3.71201657458533%
359.67938263195,2300.74660714286,2.49999999999979%
359.894877643726,2299.70636904762,1.59693388693696%
360.110361720195,2305.78526041667,4.93341404358361%
360.32583485904,2308.97098958333,5.83297766396354%
360.541297057944,2300.74660714286,6.46459227467804%
360.75674831459,2297.04075892857,7.44667581389559%
360.972188626662,2291.02688244048,7.35624040618755%
361.187617991843,2287.0284672619,7.98760924881065%
361.403036407816,2276.65859375,8.94018887722992%
361.618443872263,2290.01915178571,7.95218808653569%
361.83384038287,2297.46335565476,8.87766149404552%
362.049225937317,2302.89209821429,7.43630176778153%
362.264600533289,2308.51588541667,8.02327361812895%
362.479964168469,2312.12421130952,8.3043262058677%
362.69531684054,2328.96306547619,9.35153137856722%
362.910658547185,2323.98942708333,8.86106429087409%
363.125989286088,2324.73709821429,8.68753432180119%
363.341309054931,2337.64255208333,8.39132422410725%
363.556617851398,2342.68120535714,7.71084337349391%
363.771915673172,2358.38229910714,7.70411968586845%
363.987202517936,2345.02174107143,7.81504395962231%
364.202478383373,2355.55415178571,8.33772292873814%
364.417743267167,2370.54008184524,8.16248122664241%
364.632997167001,2388.41917410714,7.50647668393782%
364.848240080557,2395.11570684524,7.0903758352735%
365.06347200552,2402.88498511905,6.87942662038992%
365.278692939571,2410.94683035714,6.65837128031341%
365.493902880396,2425.86774553571,6.42352472882879%
365.709101825675,2416.92819940476,6.14150323730882%
365.924289773094,2425.38013392857,5.87249432156481%
366.139466720334,2407.14345982143,5.6998723128127%
366.35463266508,2401.97477678571,5.62280981204201%
366.569787605014,2427.3955952381,5.67214111922141%
366.78493153782,2430.84138392857,5.57269361980113%
367.00006446118,2434.80729166667,5.34522710246181%
367.215186372778,2419.39876488095,5.15151006992775%
367.430297270298,2411.6945014881,5.24311800255999%
367.645397151421,2410.36169642857,5.29705840868844%
367.860486013832,2401.16209077381,5.4357700926655%
368.075563855214,2409.15892113095,5.57781789892403%
368.290630673249,2415.43285714286,5.57593753122726%
368.505686465622,2419.4637797619,5.37083333333331%
368.720731230015,2429.63860863095,5.19787199391999%
368.935764964111,2420.73156994048,5.25284617421235%
369.150787665594,2391.73493303571,5.14983093007889%
369.365799332146,2386.72878720238,5.30981295984401%
369.580799961452,2398.52898809524,5.36275642698278%
369.795789551193,2384.68081845238,5.49469297230107%
370.010768099054,2383.0229389881,5.49947373457084%
370.225735602717,2395.70084077381,5.44745252867078%
370.440692059866,2403.01501488095,5.39094793150161%
370.655637468184,2420.66655505952,5.53029441855176%
370.870571825354,2436.98529017857,5.32086821844628%
371.085495129059,2415.69291666667,5.32533886001175%
371.300407376983,2439.09827380952,5.32111098913161%
371.515308566808,2450.96348958333,5.44852957182349%
371.730198696218,2457.79005208333,5.33549608002163%
371.945077762896,2466.14446428571,5.33509416135197%
372.159945764526,2456.87984375,5.1378660729577%
372.374802698789,2477.03445684524,5.16713106790934%
372.58964856337,2457.62751488095,5.06358750598628%
372.804483355952,2447.84277529762,5.11952635097139%
373.019307074218,2461.69094494048,5.12215009583516%
373.23411971585,2437.0828125,5.09409199635908%
