Layer Title, Color, Specimen ID,
Layer 1, Blue, X_2-396_A.2.trans,
Mode, Integration Time, Boxcar Width, Scans to Average
Transmittance,350 ms,10,3
Wavelength, Raw Spectrometer Data, Calibrated and Averaged Data,
345.43265,1211.032188,18.07%,
345.6488616,1171.438125,0%,
345.8650625,1133.892031,0%,
346.0812525,2086.880156,17.14%,
346.2974318,2207.710313,100%,
346.5136003,2392.0275,0%,
346.7297579,2092.341406,100%,
346.9459048,2032.267656,100%,
347.1620409,1930.551875,25.33%,
347.3781662,1988.577656,48.15%,
347.5942807,1971.316205,100%,
347.8103844,2020.012351,100%,
348.0264773,2056.453192,85.87%,
348.2425594,2099.65558,100%,
348.4586306,2102.158653,100%,
348.6746911,2099.330506,100%,
348.8907407,2086.750126,100%,
349.1067796,2095.299583,100%,
349.3228076,2114.869063,100%,
349.5388247,2127.514457,100%,
349.7548311,2128.522188,100%,
349.9708266,2134.991168,100%,
350.1868113,2148.319219,100%,
350.4027852,2159.664315,100%,
350.6187482,2153.455394,100%,
350.8347004,2144.808415,78.49%,
351.0506418,2151.699993,95.79%,
351.2665723,2151.017336,100%,
351.482492,2157.941421,100%,
351.6984008,2155.763423,34.38%,
351.9142988,2156.511094,2.39%,
352.130186,2164.117835,0%,
352.3460623,2169.026458,0%,
352.5619277,2189.636176,0%,
352.7777823,2194.674829,0%,
352.993626,2191.164025,0%,
353.2094589,2210.863534,0%,
353.4252808,2221.038363,0%,
353.641092,2218.957887,0%,
353.8568922,2193.049457,0%,
354.0726816,2204.394554,0%,
354.2884601,2202.899211,0%,
354.5042278,2203.744405,0%,
354.7199845,2196.397723,0%,
354.9357304,2181.639345,0%,
355.1514654,2186.873043,0%,
355.3671895,2198.868289,3.65%,
355.5829028,2198.770766,24.14%,
355.7986051,2199.583452,0%,
356.0142966,2197.112887,0%,
356.2299771,2209.335685,0%,
356.4456468,2204.459568,0%,
356.6613056,2208.067894,0%,
356.8769534,2204.719628,0%,
357.0925904,2193.699606,0%,
357.3082164,2193.374531,0%,
357.5238316,2193.537068,0%,
357.7394358,2170.521801,0%,
357.9550291,2159.924375,100%,
358.1706116,2159.046674,100%,
358.386183,2185.345193,100%,
358.6017436,2169.091473,100%,
358.8172933,2170.944397,100%,
359.032832,2179.29881,100%,
359.2483598,2167.173534,100%,
359.4638767,2177.445885,100%,
359.6793826,2183.687314,0%,
359.8948776,2181.70436,0%,
360.1103617,2183.134688,0%,
360.3258349,2183.329732,0%,
360.5412971,2174.487708,0%,
360.7567483,2173.284933,0%,
360.9721886,2167.628638,0%,
361.187618,2162.720015,0%,
361.4030364,2148.481756,0%,
361.6184439,2163.532701,0%,
361.8338404,2168.213772,0%,
362.0492259,2177.673438,0%,
362.2646005,2177.705945,0%,
362.4799642,2175.527946,0%,
362.6953168,2183.264717,0%,
362.9106585,2176.048065,0%,
363.1259893,2179.266302,0%,
363.3413091,2190.123787,0%,
363.5566179,2192.009219,0%,
363.7719157,2203.289301,0%,
363.9872025,2186.125372,0%,
364.2024784,2190.611399,0%,
364.4177433,2200.363631,0%,
364.6329972,2216.12974,0%,
364.8482401,2222.501198,0%,
365.063472,2229.197731,0%,
